Name|md5|Machine|SizeOfOptionalHeader|Characteristics|MajorLinkerVersion|MinorLinkerVersion|SizeOfCode|SizeOfInitializedData|SizeOfUninitializedData|AddressOfEntryPoint|BaseOfCode|BaseOfData|ImageBase|SectionAlignment|FileAlignment|MajorOperatingSystemVersion|MinorOperatingSystemVersion|MajorImageVersion|MinorImageVersion|MajorSubsystemVersion|MinorSubsystemVersion|SizeOfImage|SizeOfHeaders|CheckSum|Subsystem|DllCharacteristics|SizeOfStackReserve|SizeOfStackCommit|SizeOfHeapReserve|SizeOfHeapCommit|LoaderFlags|NumberOfRvaAndSizes|SectionsNb|SectionsMeanEntropy|SectionsMinEntropy|SectionsMaxEntropy|SectionsMeanRawsize|SectionsMinRawsize|SectionMaxRawsize|SectionsMeanVirtualsize|SectionsMinVirtualsize|SectionMaxVirtualsize|ImportsNbDLL|ImportsNb|ImportsNbOrdinal|ExportNb|ResourcesNb|ResourcesMeanEntropy|ResourcesMinEntropy|ResourcesMaxEntropy|ResourcesMeanSize|ResourcesMinSize|ResourcesMaxSize|LoadConfigurationSize|VersionInformationSize|legitimate
f4ba6917-9d21-11e6-bf3e-80e65024849a.file|31a6132927eca616227c650802d97301|332|224|258|10|0|677376|251904|0|521613|4096|684032|4194304|4096|512|5|1|0|0|5|1|962560|1024|959688|2|33088|1048576|4096|1048576|4096|0|16|5|5.3652294937|3.83071156852|6.66612606487|185856.0|1536|677376|189014.2|1300|677061|10|198|0|0|2|4.20272281015|3.143411717|5.26203390329|569.0|376|762|0|11|0
a825bfdc-d63e-11e6-bb36-80e65024849a.file|8a916ce8bac56ad0cc040507f70dccf2|332|224|259|14|0|44032|245248|0|4186|4096|49152|4194304|4096|512|6|0|0|0|6|0|487424|1024|474932|2|320|1048576|4096|1048576|4096|0|16|8|5.306631752|3.39605956343|6.90490965139|53376.0|3584|181248|58482.0|3740|180948|2|109|0|0|35|4.13111726006|1.29173550268|7.98889536552|5099.91428571|16|48250|0|18|0
586bedfd-c907-11e6-aecd-80e65024849a.file|f75b3118313cb10d38fd4d8a63dfb513|332|224|271|6|0|25600|186368|2048|12960|4096|32768|4194304|4096|512|4|0|6|0|4|0|327680|1024|0|2|34112|1048576|4096|1048576|4096|0|16|5|4.26882889974|0.0|6.48463588503|12288.0|0|28672|63474.2|5296|176088|7|166|1|0|16|4.08573478387|2.52183228636|6.16607689223|1731.375|132|9640|0|0|0
ea1417f3-99fa-11e6-9e1a-80e65024849a.file|b8c4afadd3fc1b99a155d31a24591694|332|224|259|14|0|106496|102400|0|4171|4096|110592|4194304|4096|4096|6|0|0|0|6|0|258048|4096|311980|2|320|1048576|4096|1048576|4096|0|16|9|5.49501689679|2.92600666251|7.09460448596|27761.7777778|4096|106496|26357.7777778|4498|104511|5|114|0|0|17|3.53966359957|0.960953135828|7.95817148208|2552.05882353|42|23923|0|15|0
f7a55a4f-a6ab-11e6-9f75-80e65024849a.file|31963075abec1ca51a7c8416baf097f2|332|224|259|9|0|78336|40960|0|23209|4096|86016|4194304|4096|512|5|0|0|0|5|0|135168|1024|129487|2|33024|1048576|4096|1048576|4096|0|16|4|5.99454183738|4.36341833543|7.03845593687|29824.0|7168|78336|30443.75|9612|78095|13|144|1|0|9|3.73460362592|3.05479828603|5.33365764625|1012.44444444|78|1988|72|0|0
8bc24538-3f1b-11e7-aa3c-80e65024849a.file|4f851a9c8d9717ed4f172e6b3527a8b2|332|224|258|9|0|946176|24576|2277376|3221696|2281472|3227648|16777216|4096|512|4|0|6|1|4|0|3252224|4096|1042027|2|33216|262144|8192|1048576|4096|0|16|3|4.5439211646|0.0|7.99966729801|322218.666667|0|943616|1082709.33333|24576|2277376|19|24|0|0|100|6.17253386293|0.0|7.99915464308|13487.34|20|193072|72|16|0
be1b0891-3199-11e7-939d-80e65024849a.file|f1db409bf1ff8f356cffb4a5546c34a4|332|224|271|7|10|323584|999424|0|201073|4096|327680|4194304|4096|4096|4|0|0|0|4|0|1327104|4096|1341968|2|0|1048576|4096|1048576|4096|0|16|4|5.65603576129|3.71405181753|7.52279950263|325632.0|12288|880640|327932.25|28820|879944|15|427|2|0|87|3.94511931213|0.960953135828|7.99682856139|10059.3908046|20|270376|72|18|0
8e3dce07-c041-11e6-831a-80e65024849a.file|6f670d9e5193906331079e0a83233e15|332|224|258|8|0|151552|8192|0|157422|8192|163840|4194304|8192|4096|4|0|0|0|4|0|180224|4096|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.51002038072|0.0164084645156|7.90771522405|53248.0|4096|151552|50496.0|12|149236|1|1|0|0|3|2.87079190459|2.08149632953|3.37960709162|666.666666667|20|1128|0|19|0
f1c195f8-2285-11e7-a277-80e65024849a.file|f1db409bf1ff8f356cffb4a5546c34a4|332|224|271|7|10|323584|999424|0|201073|4096|327680|4194304|4096|4096|4|0|0|0|4|0|1327104|4096|1341968|2|0|1048576|4096|1048576|4096|0|16|4|5.65603576129|3.71405181753|7.52279950263|325632.0|12288|880640|327932.25|28820|879944|15|427|2|0|87|3.94511931213|0.960953135828|7.99682856139|10059.3908046|20|270376|72|18|0
c25275fd-ca8e-11e6-94aa-80e65024849a.file|c30f8df0d32046d566c3df72cd2ecba9|332|224|33167|2|25|172544|137216|0|177240|4096|180224|4194304|4096|512|5|0|0|0|5|0|344064|1024|350334|2|0|1048576|16384|1048576|4096|0|16|9|3.8194948115|0.0|7.65087666237|34417.7777778|0|171008|35530.6666667|8|170844|21|231|0|0|17|5.56116271323|2.62307816502|7.99560444839|6463.0|16|76734|0|18|0
52d6689c-c5d3-11e6-bb96-80e65024849a.file|222cb2098dc137f03abbaf7d31f71814|332|224|33167|2|25|173056|138752|0|177240|4096|180224|4194304|4096|512|5|0|0|0|5|0|344064|1024|334124|2|0|1048576|16384|1048576|4096|0|16|9|3.82761866625|0.0|7.72426391517|34645.3333333|0|171520|35784.0|8|171464|21|231|0|0|17|5.92809178509|2.62307816502|7.99560444839|6560.23529412|16|76734|0|18|0
e6b5f797-3b15-11e7-a136-80e65024849a.file|4f851a9c8d9717ed4f172e6b3527a8b2|332|224|258|9|0|946176|24576|2277376|3221696|2281472|3227648|16777216|4096|512|4|0|6|1|4|0|3252224|4096|1042027|2|33216|262144|8192|1048576|4096|0|16|3|4.5439211646|0.0|7.99966729801|322218.666667|0|943616|1082709.33333|24576|2277376|19|24|0|0|100|6.17253386293|0.0|7.99915464308|13487.34|20|193072|72|16|0
baa3d214-0ae8-11e7-ab4b-80e65024849a.file|4f851a9c8d9717ed4f172e6b3527a8b2|332|224|258|9|0|946176|24576|2277376|3221696|2281472|3227648|16777216|4096|512|4|0|6|1|4|0|3252224|4096|1042027|2|33216|262144|8192|1048576|4096|0|16|3|4.5439211646|0.0|7.99966729801|322218.666667|0|943616|1082709.33333|24576|2277376|19|24|0|0|100|6.17253386293|0.0|7.99915464308|13487.34|20|193072|72|16|0
cbbe5787-3be9-11e7-8fcf-80e65024849a.file|4f851a9c8d9717ed4f172e6b3527a8b2|332|224|258|9|0|946176|24576|2277376|3221696|2281472|3227648|16777216|4096|512|4|0|6|1|4|0|3252224|4096|1042027|2|33216|262144|8192|1048576|4096|0|16|3|4.5439211646|0.0|7.99966729801|322218.666667|0|943616|1082709.33333|24576|2277376|19|24|0|0|100|6.17253386293|0.0|7.99915464308|13487.34|20|193072|72|16|0
e03649fd-c2b4-11e6-b7a3-80e65024849a.file|2a9ac1b91e2dc492bef08a7a810cf313|332|224|33167|2|25|151040|246784|0|155960|4096|159744|4194304|4096|512|5|0|0|0|5|0|434176|1024|455116|2|0|1048576|16384|1048576|4096|0|16|8|3.28176646687|0.0|6.49113183151|49728.0|0|235008|51027.0|8|235008|16|205|0|0|23|4.27209174386|2.52305617643|7.109244037|10119.3043478|16|132516|0|18|0
6ac4fb66-aa57-11e6-8409-80e65024849a.file|b4cb2af3d9ca46dc2f3444cb1e568c44|332|224|259|12|0|106496|106496|0|4171|4096|110592|4194304|4096|4096|5|1|0|0|5|1|299008|4096|330588|2|320|1048576|4096|1048576|4096|0|16|9|5.18230957273|1.62378830439|6.60025997357|32312.8888889|4096|106496|30776.8888889|5070|104431|8|120|0|0|18|3.95230343028|2.53087565036|7.35402780785|4343.16666667|16|46061|0|18|0
f3a30bee-7f42-11e7-a04a-80e65024849a.file|aba2d86ed17f587eb6d57e6c75f64f05|332|224|783|2|23|79872|1577472|19456|4768|4096|86016|4194304|4096|512|4|0|1|0|4|0|1622016|1024|1615454|2|0|2097152|4096|1048576|4096|0|16|9|3.50709077888|0.0|7.91453390663|175274.666667|0|1479680|177139.555556|28|1479216|5|117|0|0|12|4.35897947382|2.74783229791|7.9577786852|123210.166667|146|1433600|0|0|0
c994d978-9a86-11e6-b10d-80e65024849a.file|a77389f9b1f74566ec0728b217bc31ab|332|224|33167|2|25|147456|223232|0|151940|4096|155648|4194304|4096|512|5|0|0|0|5|0|409600|1024|390578|2|0|1048576|16384|1048576|4096|0|16|9|3.32351186967|0.0|6.61657982179|41187.5555556|0|209408|42273.3333333|8|209408|20|230|0|0|23|4.67710367482|2.52305617643|7.88776844019|9022.47826087|16|132516|0|18|0
8bbbeed1-a4bf-11e6-9a2d-80e65024849a.file|07ef376407e658f847cd2fc947704d03|332|224|258|11|0|27136|1154560|0|27088|4096|32768|4194304|4096|512|6|3|6|3|5|1|1200128|1024|1212051|2|49472|262144|8192|1048576|4096|0|16|5|5.78424738742|3.17592784688|7.97449964136|236339.2|1024|1146368|237259.2|2240|1146060|8|156|5|0|42|3.75040161516|0.0|7.99954925576|27228.047619|4|1034207|92|8|0
e6f44ac5-ca1a-11e6-890a-80e65024849a.file|b80fde79cfcb979567bf00586f34ab90|332|224|258|10|0|22528|48128|0|10721|4096|28672|4194304|4096|512|5|1|0|0|5|1|86016|1024|3276637|2|33088|1048576|4096|1048576|4096|0|16|5|4.71467442182|2.58662500959|6.45945200067|14131.2|3072|28160|14581.6|4242|27960|4|90|0|0|12|4.65108193828|2.89096912371|6.14953471005|2272.66666667|132|9640|72|17|0
464ab7d1-afb8-11e6-ba25-80e65024849a.file|c16878d204074a0b91a4f48ec267d606|332|224|271|6|0|61440|36864|0|38156|4096|65536|4194304|4096|4096|4|0|0|0|4|0|102400|4096|0|2|0|1048576|4096|1048576|4096|0|16|4|4.0454545193|1.45744311058|6.40429552286|20480.0|4096|61440|22949.0|2656|57766|3|67|0|0|3|3.1306192805|1.81924070464|4.62814342763|802.666666667|20|2216|0|0|0
f1bc31d7-1f53-11e7-97a4-80e65024849a.file|f1db409bf1ff8f356cffb4a5546c34a4|332|224|271|7|10|323584|999424|0|201073|4096|327680|4194304|4096|4096|4|0|0|0|4|0|1327104|4096|1341968|2|0|1048576|4096|1048576|4096|0|16|4|5.65603576129|3.71405181753|7.52279950263|325632.0|12288|880640|327932.25|28820|879944|15|427|2|0|87|3.94511931213|0.960953135828|7.99682856139|10059.3908046|20|270376|72|18|0
cec4f740-fbf0-11e6-bb34-80e65024849a.file|086ca0d2e06f7cf7c15f0f74bc6db518|332|224|271|7|10|339968|999424|0|218191|4096|344064|4194304|4096|4096|4|0|0|0|4|0|1343488|4096|1386083|2|0|1048576|4096|1048576|4096|0|16|4|5.70203186353|3.73172609735|7.60217774193|329728.0|12288|880640|332765.5|28852|877720|15|439|2|0|84|3.84010383305|0.960953135828|7.99708871773|10393.7857143|20|387380|72|17|0
bb8cf514-5713-11e7-ace4-80e65024849a.file|65771873e4a04f7a288f7f2805cd88d5|332|224|271|6|0|69632|98304|0|172032|4096|73728|4194304|4096|4096|4|0|0|0|4|0|176128|4096|2600469|2|0|1048576|4096|1048576|4096|0|16|5|4.8350264038|2.42683208282|6.92416914108|32768.0|4096|73728|32607.6|4096|70192|7|182|1|0|24|3.01796075488|2.05860579225|4.37881572469|2866.0|62|52560|0|17|0
bf024f73-ca1a-11e6-aacb-80e65024849a.file|f2bc053a5890cc964f2aff9a7b0ef1b2|332|224|33167|2|25|173056|138752|0|177240|4096|180224|4194304|4096|512|5|0|0|0|5|0|344064|1024|331424|2|0|1048576|16384|1048576|4096|0|16|9|3.82762947924|0.0|7.72426391517|34645.3333333|0|171520|35782.2222222|8|171448|21|231|0|0|17|5.92809178509|2.62307816502|7.99560444839|6560.23529412|16|76734|0|18|0
f022e3fa-3199-11e7-8e41-80e65024849a.file|d8012989362c634ae2f5d6453bac46f2|332|224|8462|2|50|62976|22528|0|57649|4096|69632|268435456|4096|512|4|0|0|0|4|0|98304|1024|127356|2|0|1048576|4096|1048576|4096|0|16|4|5.31846009744|3.04800455669|6.61844777486|20992.0|512|62976|21149.75|256|62699|9|97|0|0|0|0|0|0|0|0|0|0|0|0
caeeb73a-99fa-11e6-abcf-80e65024849a.file|d85545a2a45b92260840b922aea156fa|332|224|259|9|0|26624|144384|2048|14154|4096|32768|4194304|4096|512|5|0|6|0|5|0|651264|1024|3480084|2|33792|1048576|4096|1048576|4096|0|16|5|3.54461255527|0.0|6.47083482789|10547.2|0|26624|127746.4|6418|454656|8|168|1|0|12|3.56814635614|2.40320055668|5.45919569629|1488.58333333|48|9640|0|16|0
346cae23-8767-11e7-a829-80e65024849a.file|91a61e3be9cc7251972f6ee8d4836cb4|332|224|259|5|0|52736|566272|0|24459|4096|57344|4194304|4096|512|4|0|0|0|4|0|892928|1024|0|2|32768|1048576|4096|1048576|4096|0|16|4|5.05323133866|0.755987530099|7.90560212558|154880.0|512|553472|220057.75|12400|553116|8|75|0|0|22|6.90626989142|6.90626989142|6.90626989142|512.0|512|512|0|0|0
048947cf-9d22-11e6-a7d3-80e65024849a.file|78c9e98f51994a7af369db9a9ed6cdf9|332|224|271|6|0|659456|167936|0|4794|4096|663552|4194304|4096|4096|4|0|0|0|4|0|831488|4096|845408|2|0|1048576|4096|1048576|4096|0|16|5|2.62689009091|0.477620826121|5.97600095597|163840.0|4096|655360|162532.0|693|653543|5|81|0|0|11|3.64508931283|2.54352933169|5.30858401782|2243.0|118|9640|0|10|0
b47471e3-a46c-11e6-817c-80e65024849a.file|0ab89a10aa3cf2df4c56b5bd7afc9cad|332|224|14|7|0|32768|86016|0|34662|4096|36865|2097152|4096|4096|4|0|0|0|4|0|57344|4096|0|2|0|1048576|4096|1048576|4096|0|16|6|3.09162619439|0.588698914734|5.64679314659|8874.66666667|4096|32768|7083.5|578|31702|4|61|0|0|3|3.33666514447|3.24318272229|3.40485184283|459.333333333|266|792|0|0|0
d11cbb40-210c-11e7-b949-80e65024849a.file|f1db409bf1ff8f356cffb4a5546c34a4|332|224|271|7|10|323584|999424|0|201073|4096|327680|4194304|4096|4096|4|0|0|0|4|0|1327104|4096|1341968|2|0|1048576|4096|1048576|4096|0|16|4|5.65603576129|3.71405181753|7.52279950263|325632.0|12288|880640|327932.25|28820|879944|15|427|2|0|87|3.94511931213|0.960953135828|7.99682856139|10059.3908046|20|270376|72|18|0
6de1bf57-ac06-11e6-af0d-80e65024849a.file|7e6c4acec91b61dd3d08a3bea3d6632d|332|224|271|2|50|72704|20992|0|740146|4096|77824|4194304|4096|512|5|0|0|0|5|0|1384448|576|703076|2|0|1048576|4096|1048576|4096|0|16|5|1.58200115997|0.0|7.91000579984|136089.6|0|680448|273754.8|256|679982|11|17|0|0|0|0|0|0|0|0|0|0|0|0
7a5ae1eb-adcb-11e6-b245-80e65024849a.file|7e6c4acec91b61dd3d08a3bea3d6632d|332|224|271|2|50|72704|20992|0|740146|4096|77824|4194304|4096|512|5|0|0|0|5|0|1384448|576|703076|2|0|1048576|4096|1048576|4096|0|16|5|1.58200115997|0.0|7.91000579984|136089.6|0|680448|273754.8|256|679982|11|17|0|0|0|0|0|0|0|0|0|0|0|0
3595ea87-c041-11e6-85e3-80e65024849a.file|8915452ee0b8e754ee7b047a849a01a2|332|224|774|2|24|51200|47104|5632|163984|0|4096|16777216|4096|512|5|0|1|0|4|0|208896|1024|182645|3|4160|2097152|4096|1048576|4096|0|16|14|4.82660736507|0.0|7.74341620005|12178.2857143|0|51200|12577.4285714|55|50752|7|69|0|0|11|4.12648984743|2.61331937355|5.79657704644|1745.45454545|48|9040|0|16|0
d3404a8c-ab20-11e6-a3df-80e65024849a.file|5c0f7ff3b489cd4c79fae9ba6c90366d|332|224|258|10|0|28160|445952|16896|14415|4096|32768|4194304|4096|512|5|1|6|0|5|1|3502080|1024|1464707|2|34112|1048576|4096|1048576|4096|0|16|6|3.50925541869|0.0|6.47882097856|10922.6666667|0|28160|581941.0|3884|3002368|8|172|1|0|11|3.69227983955|2.52183228636|5.21729036357|1856.72727273|62|9640|0|15|0
f7ef5621-0b1c-11e7-bea4-80e65024849a.file|4f851a9c8d9717ed4f172e6b3527a8b2|332|224|258|9|0|946176|24576|2277376|3221696|2281472|3227648|16777216|4096|512|4|0|6|1|4|0|3252224|4096|1042027|2|33216|262144|8192|1048576|4096|0|16|3|4.5439211646|0.0|7.99966729801|322218.666667|0|943616|1082709.33333|24576|2277376|19|24|0|0|100|6.17253386293|0.0|7.99915464308|13487.34|20|193072|72|16|0
d384b1ba-fbf0-11e6-8d3c-80e65024849a.file|4f851a9c8d9717ed4f172e6b3527a8b2|332|224|258|9|0|946176|24576|2277376|3221696|2281472|3227648|16777216|4096|512|4|0|6|1|4|0|3252224|4096|1042027|2|33216|262144|8192|1048576|4096|0|16|3|4.5439211646|0.0|7.99966729801|322218.666667|0|943616|1082709.33333|24576|2277376|19|24|0|0|100|6.17253386293|0.0|7.99915464308|13487.34|20|193072|72|16|0
febb6c0c-1f54-11e7-88eb-80e65024849a.file|8a916ce8bac56ad0cc040507f70dccf2|332|224|259|14|0|44032|245248|0|4186|4096|49152|4194304|4096|512|6|0|0|0|6|0|487424|1024|474932|2|320|1048576|4096|1048576|4096|0|16|8|5.306631752|3.39605956343|6.90490965139|53376.0|3584|181248|58482.0|3740|180948|2|109|0|0|35|4.13111726006|1.29173550268|7.98889536552|5099.91428571|16|48250|0|18|0
8a1f86b0-ca1a-11e6-a975-80e65024849a.file|85003057fbddd3468478adc04a1b50cd|332|224|41358|2|25|843776|689664|0|847548|4096|847872|4194304|4096|512|4|0|0|0|4|0|1572864|1024|923520|2|1|4096|1048576|1048576|4096|0|16|3|4.68615377037|0.227251894857|7.99978424694|288426.666667|512|855040|521728.0|512|1552384|17|20|0|0|56|0.189264906648|0.0|4.95651280344|530.053571429|16|2080|0|0|0
f7cba800-21a2-11e7-a244-80e65024849a.file|4f851a9c8d9717ed4f172e6b3527a8b2|332|224|258|9|0|946176|24576|2277376|3221696|2281472|3227648|16777216|4096|512|4|0|6|1|4|0|3252224|4096|1042027|2|33216|262144|8192|1048576|4096|0|16|3|4.5439211646|0.0|7.99966729801|322218.666667|0|943616|1082709.33333|24576|2277376|19|24|0|0|100|6.17253386293|0.0|7.99915464308|13487.34|20|193072|72|16|0
27af7f57-a71c-11e6-b556-80e65024849a.file|f773e14ee1b70fd7d459bc77c71b4359|332|224|8462|7|10|266240|36864|0|159936|4096|270336|268435456|4096|4096|4|0|0|0|4|0|307200|4096|0|2|0|1048576|4096|1048576|4096|0|16|4|5.291883823|4.67031047742|6.3055174366|74752.0|8192|266240|74082.75|5518|265797|3|94|0|0|0|0|0|0|0|0|0|72|0|0
ec2cb9d7-9d21-11e6-8e43-80e65024849a.file|c79dfcd9b989f48ae7900d41a2164618|332|224|259|9|0|24576|263680|8192|13085|4096|28672|4194304|4096|512|5|0|6|0|5|0|1114112|1024|644693|2|32768|1048576|4096|1048576|4096|0|16|5|3.56277310213|0.0|6.44603018817|11571.2|0|27136|220812.0|5470|794624|8|158|1|0|14|3.24513821923|2.43767598439|5.31229353623|1846.42857143|96|9640|0|14|0
ced1ae28-21a1-11e7-ad0e-80e65024849a.file|f1db409bf1ff8f356cffb4a5546c34a4|332|224|271|7|10|323584|999424|0|201073|4096|327680|4194304|4096|4096|4|0|0|0|4|0|1327104|4096|1341968|2|0|1048576|4096|1048576|4096|0|16|4|5.65603576129|3.71405181753|7.52279950263|325632.0|12288|880640|327932.25|28820|879944|15|427|2|0|87|3.94511931213|0.960953135828|7.99682856139|10059.3908046|20|270376|72|18|0
8fd0db42-9a86-11e6-93fc-80e65024849a.file|fd97b8646752090ef23305528ec8f6b6|332|224|271|6|0|23552|119808|1024|12860|4096|28672|4194304|4096|512|4|0|6|0|4|0|188416|1024|0|2|32768|1048576|4096|1048576|4096|0|16|5|4.14210274515|0.0|6.41769823686|6451.2|0|23552|35549.2|2768|110488|8|155|1|0|6|3.15535340195|2.16096404744|5.21481584993|393.0|20|958|0|0|0
b66ab6b5-ca8e-11e6-a922-80e65024849a.file|9f6eab3948d7941cd0b7501c6b6feb93|332|224|258|10|0|480256|332800|0|284397|4096|487424|4194304|4096|512|5|1|0|0|5|1|839680|1024|844150|2|33088|1048576|4096|1048576|4096|0|16|6|5.38999571919|3.92544735709|7.58224058906|135509.333333|12288|480256|137048.5|12049|480207|15|346|0|0|55|5.42295127984|0.960953135828|7.98516428189|3739.2|42|43285|72|16|0
d869bc9c-ae91-11e6-ad17-80e65024849a.file|a7252f5fb605f7bc63b55d69bef1a2ec|332|224|270|4|20|3584|93696|0|7053|4096|8192|4194304|4096|512|4|0|0|0|4|0|114688|1024|0|2|0|1048576|4096|1048576|4096|0|16|5|3.9236242794|2.23980908163|5.82260118482|6348.8|512|26112|19163.8|490|65780|2|26|0|0|10|3.97691019013|2.49458106938|5.75848337652|2519.6|132|9640|0|0|0
bb711328-3766-11e7-b3f6-80e65024849a.file|b3aa7897f91d154448ca43c228ae7a8e|332|224|271|7|10|339968|999424|0|218191|4096|344064|4194304|4096|4096|4|0|0|0|4|0|1343488|4096|1365106|2|0|1048576|4096|1048576|4096|0|16|4|5.70196172842|3.73172609735|7.60217774193|329728.0|12288|880640|332765.5|28852|877720|15|439|2|0|84|3.84010383305|0.960953135828|7.99708871773|10393.7857143|20|387380|72|17|0
bbd2ec5c-c2b4-11e6-8b1d-80e65024849a.file|c6d1d98fa4554de135bc19863231462a|332|224|33167|2|25|360448|16384|659456|1022752|663552|1024000|4194304|4096|512|4|0|0|0|4|0|1040384|4096|445676|2|0|1048576|16384|1048576|4096|0|16|3|3.87426183518|0.0|7.9279658907|125098.666667|0|359936|345429.333333|16384|659456|9|14|0|0|93|6.6628823164|2.50015889248|7.86422474949|706.075268817|16|11314|0|0|0
91a18d6e-f075-11e6-b9b7-80e65024849a.file|b3aa7897f91d154448ca43c228ae7a8e|332|224|271|7|10|339968|999424|0|218191|4096|344064|4194304|4096|4096|4|0|0|0|4|0|1343488|4096|1365106|2|0|1048576|4096|1048576|4096|0|16|4|5.70196172842|3.73172609735|7.60217774193|329728.0|12288|880640|332765.5|28852|877720|15|439|2|0|84|3.84010383305|0.960953135828|7.99708871773|10393.7857143|20|387380|72|17|0
606fa087-9eb2-11e6-b449-80e65024849a.file|6b65c98e45e7bc9086ccf02e04379e4a|332|224|34|48|0|46592|3072|0|54414|8192|57344|4194304|8192|512|4|0|0|0|4|0|73728|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.17587586433|0.0815394123432|5.70274563613|16554.6666667|512|46592|16101.3333333|12|46228|1|1|0|0|2|4.25411507963|3.43349387421|5.07473628505|948.5|691|1206|0|19|0
eb244c82-ce59-11e6-b578-80e65024849a.file|f65365ed66a2da47294ce13c95a23853|332|224|271|6|0|69632|28672|208896|279376|212992|282624|4194304|4096|512|4|0|1|0|4|0|311296|4096|0|2|0|1048576|4096|1048576|4096|0|16|3|4.5005019874|0.0|7.9837120768|32256.0|0|69632|102400.0|28672|208896|2|7|1|0|15|4.08700737564|1.7698669865|6.12806708526|1736.0|48|9640|0|13|0
c1514642-ca8e-11e6-8821-80e65024849a.file|f2bc053a5890cc964f2aff9a7b0ef1b2|332|224|33167|2|25|173056|138752|0|177240|4096|180224|4194304|4096|512|5|0|0|0|5|0|344064|1024|331424|2|0|1048576|16384|1048576|4096|0|16|9|3.82762947924|0.0|7.72426391517|34645.3333333|0|171520|35782.2222222|8|171448|21|231|0|0|17|5.92809178509|2.62307816502|7.99560444839|6560.23529412|16|76734|0|18|0
93c8b6b8-c4f3-11e6-890a-80e65024849a.file|2c53bbe07c26eb867450d11018f42852|332|224|259|8|0|36864|139264|0|13771|4096|40960|4194304|4096|4096|4|0|0|0|4|0|180224|4096|0|2|0|1048576|4096|1048576|4096|0|16|4|5.17004625241|2.16716121706|7.01658253884|37888.0|4096|61440|41991.0|26876|59168|3|61|0|0|12|3.67910724498|2.56353526689|5.50648934345|4868.0|34|38056|72|0|0
cfc454f3-dd4f-11e6-b4a1-80e65024849a.file|31d5f481153ccd2829558720f8d90d81|332|224|271|7|10|327680|749568|0|204993|4096|331776|4194304|4096|4096|4|0|0|0|4|0|1081344|4096|1109493|2|0|1048576|4096|1048576|4096|0|16|4|5.71114439524|3.70322277333|7.81560299434|264192.0|12288|630784|265760.25|28820|627336|15|427|2|0|85|4.09159426248|0.960953135828|7.99664015712|7325.37647059|20|182713|72|17|0
e49f2e4c-9d21-11e6-8deb-80e65024849a.file|cbe2aef510c19a392eff0455cd538cad|332|224|258|10|0|679424|256512|0|523929|4096|684032|4194304|4096|512|5|1|0|0|5|1|966656|1024|992265|2|33088|1048576|4096|1048576|4096|0|16|5|5.36239670425|3.7256130071|6.67093436792|187187.2|1536|679424|190467.8|1312|679157|9|197|0|0|2|4.2041672145|3.14630052571|5.26203390329|575.0|388|762|0|11|0
e9f1136b-dcda-11e6-a6b0-80e65024849a.file|086ca0d2e06f7cf7c15f0f74bc6db518|332|224|271|7|10|339968|999424|0|218191|4096|344064|4194304|4096|4096|4|0|0|0|4|0|1343488|4096|1386083|2|0|1048576|4096|1048576|4096|0|16|4|5.70203186353|3.73172609735|7.60217774193|329728.0|12288|880640|332765.5|28852|877720|15|439|2|0|84|3.84010383305|0.960953135828|7.99708871773|10393.7857143|20|387380|72|17|0
f7fc8085-d262-11e6-9c0c-80e65024849a.file|218613f0f1d2780f08e754be9e6f8c64|332|224|259|10|0|7168|199168|0|9847|4096|12288|4194304|4096|512|5|1|0|0|5|1|217088|1024|0|2|33024|1048576|4096|1048576|4096|0|16|4|6.15053364113|4.3582486704|7.99736638132|51584.0|1024|195584|51495.5|1668|195128|4|52|0|0|3|7.99248317387|7.98486409378|7.99688441963|64956.6666667|12598|103936|72|0|0
c0e4c800-a71b-11e6-90b3-80e65024849a.file|8915452ee0b8e754ee7b047a849a01a2|332|224|774|2|24|51200|47104|5632|163984|0|4096|16777216|4096|512|5|0|1|0|4|0|208896|1024|182645|3|4160|2097152|4096|1048576|4096|0|16|14|4.82660736507|0.0|7.74341620005|12178.2857143|0|51200|12577.4285714|55|50752|7|69|0|0|11|4.12648984743|2.61331937355|5.79657704644|1745.45454545|48|9040|0|16|0
7da7b6b5-fcba-11e6-999e-80e65024849a.file|086ca0d2e06f7cf7c15f0f74bc6db518|332|224|271|7|10|339968|999424|0|218191|4096|344064|4194304|4096|4096|4|0|0|0|4|0|1343488|4096|1386083|2|0|1048576|4096|1048576|4096|0|16|4|5.70203186353|3.73172609735|7.60217774193|329728.0|12288|880640|332765.5|28852|877720|15|439|2|0|84|3.84010383305|0.960953135828|7.99708871773|10393.7857143|20|387380|72|17|0
bf655b80-c907-11e6-a90e-80e65024849a.file|bdd562a14e1fb7308a92a50e7cf017de|332|224|258|14|0|223744|92672|0|7744|4096|229376|4194304|4096|512|6|0|0|0|6|0|331776|1024|0|2|33088|1048576|4096|1048576|4096|0|16|6|4.36642371243|1.98270661016|6.62954803289|52053.3333333|512|223744|52505.1666667|232|223339|4|86|0|0|1|4.91161451574|4.91161451574|4.91161451574|381.0|381|381|92|0|0
